sequence	cell_diameter	cell_length	doubling_h	growth_tmp	optimum_tmp	optimum_ph	genome_size	gc_content	coding_genes	rRNA16S_genes	tRNA_genes	gram_stain	sporulation	motility	range_salinity	facultative_respiration	anaerobic_respiration	aerobic_respiration	mesophilic_range_tmp	thermophilic_range_tmp	psychrophilic_range_tmp	bacillus_cell_shape	coccus_cell_shape	filament_cell_shape	coccobacillus_cell_shape	vibrio_cell_shape	spiral_cell_shape	cell_diameter_nsti	cell_length_nsti	doubling_h_nsti	growth_tmp_nsti	optimum_tmp_nsti	optimum_ph_nsti	genome_size_nsti	gc_content_nsti	coding_genes_nsti	rRNA16S_genes_nsti	tRNA_genes_nsti	gram_stain_nsti	sporulation_nsti	motility_nsti	range_salinity_nsti	facultative_respiration_nsti	anaerobic_respiration_nsti	aerobic_respiration_nsti	mesophilic_range_tmp_nsti	thermophilic_range_tmp_nsti	psychrophilic_range_tmp_nsti	bacillus_cell_shape_nsti	coccus_cell_shape_nsti	filament_cell_shape_nsti	coccobacillus_cell_shape_nsti	vibrio_cell_shape_nsti	spiral_cell_shape_nsti
1c64d88cfdcebe69aea2c64958101a6a	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
1fca4ac64e2d97ffe2798678000bb818	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
2560a466359f8cd4a0354366a13406d6	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
2a23441c80d7f66f74baf42d790e4461	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
2de1c8eec1384e26a5b6e0341dff5dfc	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
028ac8ec6744a8a62d713e934dce8d3c	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
371e243c983802a6e61f22d15585ee07	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
3738fe1f4158de58a7a627f32c02a121	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
38e537119840aaa1ffd0af8ebbc2e6b5	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
3a4e9930d50fbf541fb190dbf8d9e4f3	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
45734d3cfb5da4f8bab9fd83180f8712	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
4f0418b983f4eda57de87ea46d4726d8	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
530f329fa3f9a25089516abb9604f6d3	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.69e+06	55.92	 2797	2.782	51.19	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.326311	1.694111	0.452311	0.452311	0.452311	0.452311	0.452311	0.452311	1.308711	1.308711	1.308711	1.308711	1.308711	1.308711
70b5a9c40217b0902709d1bb36775673	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
ec2fda25e19b63940e93e59c39317c3e	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
e6abac6e079fffb5a57b98a9f9fb2914	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
e1f9d8664615c1cbd2afbad517df91a1	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
dbab9ca51df9655ade55d83247436fdb	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
d5e3b48f5998edac96b82294743de299	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
d39786a4945c03013600bd690bb945ac	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
cef6198728bce9a87c6a9d7dec74c679	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
ab6bd6757bb301151c37c6a600d3ae08	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
9a2a27fe66c83555084c8cfdfc913ede	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
8b2aa5330e3ac875534d5408b78fc6d7	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
815413e8d2610b1f9112f3393a53aef8	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
7f09a40a8eb22b272960c32196a2e6da	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
7541176019e8a81883224f7a8e32670f	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
08a2bae82b543429e7ca457a5e037a2c	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
6a622f14abcedb9fa6413a1f2ccf90e5	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
69fec37ccbcb7912c17be6c56b391725	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
54d516527304a20e6e31f9fbb527e470	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
492c66e37955a871695dab39588810cb	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
34b79113ef04b9934d3271af07746d7d	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
34b5aba570c873891c651c09258fc6e9	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
2ef6256aa1fdb9dbb60deeacd83e044e	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
20cd635f7db9d2c0b2b2aee06d4d12f1	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
207611b504cbfd2ab38717fff2f9eaa6	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
1975c204b68ae1ee7ebc4fa97191cc7e	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
18500bc08879055669432bd91d1147d1	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
0ef69812523dd430b22d5e25fc74509c	-0.2497	0.3291	 0.63	48.27	49.75	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.503411	1.503411	1.503411	1.22081	1.22081	1.247211	0.591911	1.114811	1.247211	1.503411	1.503411	1.22081	1.247211	1.521011	1.888811	1.22081	1.22081	1.22081	1.114811	1.114811	1.114811	1.22081	1.22081	1.22081	1.22081	1.22081	1.22081
14b0c8469c9ef74ef9dbd07dfa8c1ee0	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.697211	1.697211	1.697211	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.697211	1.697211	0.450911	0.450911	1.714811	2.082611	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.11561	1.11561	1.11561	1.11561	1.11561	1.11561
3423dc02baf97dfad737e102d0755a44	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.697211	1.697211	1.697211	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.697211	1.697211	0.450911	0.450911	1.714811	2.082611	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.11561	1.11561	1.11561	1.11561	1.11561	1.11561
51d87c3bfe5e96c731989b7f1c768e61	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.697211	1.697211	1.697211	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.697211	1.697211	0.450911	0.450911	1.714811	2.082611	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.11561	1.11561	1.11561	1.11561	1.11561	1.11561
52668a3f5ad2f1de704d8e3c966144f3	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.697211	1.697211	1.697211	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.697211	1.697211	0.450911	0.450911	1.714811	2.082611	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.11561	1.11561	1.11561	1.11561	1.11561	1.11561
8865705d696a12bbb96ce2ae9dfe0dfc	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.697211	1.697211	1.697211	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.697211	1.697211	0.450911	0.450911	1.714811	2.082611	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.11561	1.11561	1.11561	1.11561	1.11561	1.11561
b74edb8e05612bb583c576876975312f	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.697211	1.697211	1.697211	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.697211	1.697211	0.450911	0.450911	1.714811	2.082611	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.11561	1.11561	1.11561	1.11561	1.11561	1.11561
d9c897c0c35a1d737d7243c3b27810e6	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.697211	1.697211	1.697211	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.697211	1.697211	0.450911	0.450911	1.714811	2.082611	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.11561	1.11561	1.11561	1.11561	1.11561	1.11561
ff99f7505afce506b62aa8448532b737	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.697211	1.697211	1.697211	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.697211	1.697211	0.450911	0.450911	1.714811	2.082611	0.450911	0.450911	0.450911	0.450911	0.450911	0.450911	1.11561	1.11561	1.11561	1.11561	1.11561	1.11561
84a82740afbf7bb176a0aec3b424ae0b	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.877643	1.877643	1.877643	0.149889	0.149889	0.149889	0.149889	0.149889	0.149889	1.877643	1.877643	0.149889	0.149889	1.895243	2.263043	0.149889	0.149889	0.149889	0.149889	0.149889	0.149889	1.296042	1.296042	1.296042	1.296042	1.296042	1.296042
f3f889aa22df580c7e5ef0689c65295c	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.684011	1.684011	1.684011	0.43771	0.43771	1.128811	1.128811	1.128811	1.128811	1.684011	1.684011	0.43771	1.128811	1.701611	2.069411	0.43771	0.43771	0.43771	1.128811	1.128811	1.128811	0.43771	0.43771	0.43771	0.43771	0.43771	0.43771
7f652678a665318136622a868cc217e2	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.684011	1.684011	1.684011	0.43771	0.43771	1.128811	1.128811	1.128811	1.128811	1.684011	1.684011	0.43771	1.128811	1.701611	2.069411	0.43771	0.43771	0.43771	1.128811	1.128811	1.128811	0.43771	0.43771	0.43771	0.43771	0.43771	0.43771
80eb67ecbe77931bc5379f458d53082a	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.684011	1.684011	1.684011	0.43771	0.43771	1.128811	1.128811	1.128811	1.128811	1.684011	1.684011	0.43771	1.128811	1.701611	2.069411	0.43771	0.43771	0.43771	1.128811	1.128811	1.128811	0.43771	0.43771	0.43771	0.43771	0.43771	0.43771
81c9343a9adee7a0dd5a0937194e0106	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.684011	1.684011	1.684011	0.43771	0.43771	1.128811	1.128811	1.128811	1.128811	1.684011	1.684011	0.43771	1.128811	1.701611	2.069411	0.43771	0.43771	0.43771	1.128811	1.128811	1.128811	0.43771	0.43771	0.43771	0.43771	0.43771	0.43771
04cd9e3e7740f5e3605cfd96e3689e7b	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.684011	1.684011	1.684011	0.43771	0.43771	1.128811	1.128811	1.128811	1.128811	1.684011	1.684011	0.43771	1.128811	1.701611	2.069411	0.43771	0.43771	0.43771	1.128811	1.128811	1.128811	0.43771	0.43771	0.43771	0.43771	0.43771	0.43771
8767e8690473b10b04615bf4a5ba19d2	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.684011	1.684011	1.684011	0.43771	0.43771	1.128811	1.128811	1.128811	1.128811	1.684011	1.684011	0.43771	1.128811	1.701611	2.069411	0.43771	0.43771	0.43771	1.128811	1.128811	1.128811	0.43771	0.43771	0.43771	0.43771	0.43771	0.43771
8f0529f50598bd375d729426949a9cb6	-0.2497	0.3291	 0.63	46.08	47.88	7.055	2.865e+06	56.64	 2797	2.782	51.19	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1.684011	1.684011	1.684011	0.43771	0.43771	1.128811	1.128811	1.128811	1.128811	1.684011	1.684011	0.43771	1.128811	1.701611	2.069411	0.43771	0.43771	0.43771	1.128811	1.128811	1.128811	0.43771	0.43771	0.43771	0.43771	0.43771	0.43771
